x_value,pid,name,create_time,Upload,Download,Upload Speed,Download Speed0,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,66.00B,0.00B,66.00B/s,0.00B/s
226,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
226,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
226,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
226,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
226,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
226,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
226,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
227,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,139.66KB,165.63KB,139.66KB/s,165.63KB/s
227,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
227,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
227,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
227,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
227,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
227,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
227,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
227,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
228,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,139.66KB,165.63KB,139.66KB/s,165.63KB/s
228,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
228,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
228,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
228,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
228,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
228,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
228,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
228,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
229,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,139.66KB,165.63KB,139.66KB/s,165.63KB/s
229,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
229,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
229,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
229,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
229,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
229,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
229,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
229,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
230,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,139.66KB,165.63KB,139.66KB/s,165.63KB/s
230,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
230,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
230,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
230,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
230,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
230,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
230,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
230,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
231,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,139.66KB,165.63KB,139.66KB/s,165.63KB/s
231,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
231,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
231,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
231,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
231,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
231,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
231,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
231,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
232,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,141.88KB,167.01KB,141.88KB/s,167.01KB/s
232,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
232,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
232,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
232,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
232,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
232,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
232,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
232,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
233,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,142.67KB,167.48KB,142.67KB/s,167.48KB/s
233,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
233,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
233,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
233,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
233,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
233,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
233,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
233,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
234,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,142.67KB,167.48KB,142.67KB/s,167.48KB/s
234,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
234,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
234,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
234,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
234,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
234,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
234,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
234,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
235,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,142.81KB,167.74KB,142.81KB/s,167.74KB/s
235,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
235,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
235,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
235,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
235,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
235,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
235,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
235,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
236,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,142.81KB,167.74KB,142.81KB/s,167.74KB/s
236,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
236,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
236,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
236,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
236,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
236,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
236,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
236,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
237,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,142.81KB,167.74KB,142.81KB/s,167.74KB/s
237,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
237,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
237,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
237,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
237,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
237,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
237,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
237,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
238,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,145.47KB,167.74KB,145.47KB/s,167.74KB/s
238,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
238,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
238,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
238,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
238,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
238,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
238,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
238,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
239,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,145.47KB,167.81KB,145.47KB/s,167.81KB/s
239,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
239,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
239,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
239,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
239,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
239,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
239,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
239,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
240,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,145.47KB,167.81KB,145.47KB/s,167.81KB/s
240,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
240,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
240,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
240,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
240,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
240,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
240,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
240,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
241,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,145.85KB,182.27KB,145.85KB/s,182.27KB/s
241,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
241,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
241,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
241,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
241,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
241,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
241,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
241,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
242,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,146.08KB,207.08KB,146.08KB/s,207.08KB/s
242,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
242,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
242,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
242,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
242,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
242,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
242,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
242,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
243,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,150.85KB,211.25KB,150.85KB/s,211.25KB/s
243,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
243,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
243,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
243,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
243,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
243,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
243,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
243,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
244,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,150.99KB,211.25KB,150.99KB/s,211.25KB/s
244,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
244,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
244,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
244,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
244,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
244,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
244,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
244,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
245,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.95KB,213.00KB,152.95KB/s,213.00KB/s
245,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
245,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
245,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
245,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
245,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
245,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
245,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
245,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
246,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,154.08KB,213.62KB,154.08KB/s,213.62KB/s
246,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
246,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
246,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
246,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
246,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
246,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
246,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
246,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
247,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,154.99KB,214.55KB,154.99KB/s,214.55KB/s
247,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
247,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
247,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
247,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
247,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
247,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
247,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
247,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
248,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,155.12KB,214.55KB,155.12KB/s,214.55KB/s
248,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
248,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
248,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
248,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
248,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
248,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
248,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
248,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
249,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,156.87KB,215.57KB,156.87KB/s,215.57KB/s
249,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
249,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
249,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
249,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
249,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
249,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
249,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
249,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
250,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,156.87KB,215.57KB,156.87KB/s,215.57KB/s
250,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
250,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
250,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
250,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
250,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
250,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
250,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
250,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
251,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,156.87KB,215.57KB,156.87KB/s,215.57KB/s
251,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
251,12280,voovmeetingapp.exe,2022-08-15 17:10:23.037486,8.45KB,18.42KB,8.45KB/s,18.42KB/s
251,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.64KB,2.13KB,1.64KB/s,2.13KB/s
251,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.92KB,1.16KB/s,1.92KB/s
251,2484,voovmeetingapp.exe,2022-08-15 17:10:23.037486,578.00B,779.00B,578.00B/s,779.00B/s
251,4460,voovmeetingapp.exe,2022-08-15 17:10:23.037486,572.00B,516.00B,572.00B/s,516.00B/s
251,13340,voovmeetingapp.exe,2022-08-15 17:10:23.037486,0.00B,216.00B,0.00B/s,216.00B/s
251,4024,voovmeetingapp.exe,2022-08-15 17:10:23.037486,108.00B,54.00B,108.00B/s,54.00B/s
252,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,156.87KB,215.57KB,156.87KB/s,215.57KB/s
252,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,130.43KB,33.34KB,130.43KB/s,33.34KB/s
